song,performer,chart_position,previous_position,peak,weeks_on_chart,hitTF,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
A Mala É Falsa - Ao Vivo,"Felipe Araújo', 'Henrique & Juliano",0.0,0.0,0.0,0.0,0.0,3dyN3yQuMi2UWKRfRY0ISt,0.672,0.88,8.0,-1.841,1.0,0.0341,0.672,0.0,0.514,0.727,130.024,183987.0,4.0
Un dio personale,Salmo,0.0,0.0,0.0,0.0,0.0,2r1cJ6zygG3Ip5JxpdPyyT,0.6509999999999999,0.843,8.0,-3.557,1.0,0.364,0.125,0.0,0.0765,0.621,90.287,160052.0,4.0
嘘じゃないよ,Mrs. GREEN APPLE,0.0,0.0,0.0,0.0,0.0,2L2Lb5GjBpKHMSjmofiRnf,0.5579999999999999,0.515,2.0,-3.9210000000000003,1.0,0.025,0.0284,0.0,0.379,0.574,77.001,285880.0,3.0
到底你是要不要我啦,Chih Siou,0.0,0.0,0.0,0.0,0.0,51V5Jmjij7jvD5ez5ksykj,0.574,0.6759999999999999,10.0,-5.6979999999999995,0.0,0.188,0.198,5.33e-06,0.0691,0.782,183.993,179346.0,4.0
Summer In The City,Smashlouse,0.0,0.0,0.0,0.0,0.0,4KzV52hF3YibfThBLCK708,0.662,0.664,10.0,-10.206,1.0,0.0272,0.0118,0.000802,0.138,0.441,111.088,163314.0,4.0
Mporei,Nikos Makropoulos,0.0,0.0,0.0,0.0,0.0,2B5Fks3kIm45w4X9XEOzTC,0.659,0.8440000000000001,7.0,-5.11,0.0,0.0332,0.426,0.0,0.0881,0.813,127.96700000000001,210704.0,4.0
Netzwerk (Falls Like Rain),Klangkarussell,0.0,0.0,0.0,0.0,0.0,7FGho3Adev1y2hTB949PGv,0.55,0.7490000000000001,7.0,-5.402,0.0,0.0403,0.004,8.740000000000001e-05,0.231,0.221,128.011,228973.0,4.0
I Release Control,Alexa Sunshine Rose,0.0,0.0,0.0,0.0,0.0,2XOrUY7bzmyqWRll7CMOgQ,0.336,0.10800000000000001,9.0,-15.610999999999999,1.0,0.0338,0.875,0.0,0.0845,0.0771,142.029,424467.0,3.0
2000 Light Years Away,Andy Heil,0.0,0.0,0.0,0.0,0.0,4b6sCI3ZoggBtobAXiC0Tc,0.43,0.7090000000000001,10.0,-9.802,1.0,0.036000000000000004,0.0016300000000000002,0.0142,0.0984,0.8079999999999999,91.073,148521.0,4.0
Te Veo Venir Soledad (feat. Gilberto Santa Rosa),"Franco De Vita', 'Gilberto Santa Rosa",0.0,0.0,0.0,0.0,0.0,1ggRU60DttamOdk5yygCfD,0.451,0.685,0.0,-6.439,0.0,0.0507,0.49,0.0,0.777,0.499,116.51700000000001,435827.0,4.0
Þorpið,"Mugison', 'Bubbi Morthens",0.0,0.0,0.0,0.0,0.0,1jtXcrBb0mHVa6hQYX8Ass,0.531,0.294,1.0,-12.224,1.0,0.0347,0.797,3.81e-06,0.127,0.23600000000000002,84.04299999999999,337340.0,4.0
Copine,PLK,0.0,0.0,0.0,0.0,0.0,1y1ZLfGzQ3SmeI7jkZpaxi,0.764,0.884,2.0,-5.8020000000000005,1.0,0.191,0.27399999999999997,2.85e-06,0.128,0.215,115.889,199468.0,4.0
Aynı Dündeyiz,Hidra,0.0,0.0,0.0,0.0,0.0,0cOtDOu9tGxlSz7N5Ssq2w,0.727,0.912,10.0,-5.357,0.0,0.109,0.225,0.0,0.198,0.659,92.006,190909.0,4.0
"Mert a nézését, meg a járását",Kis Grófo,0.0,0.0,0.0,0.0,0.0,15sByB1Ctj4NcrqE9jTT5m,0.799,0.8590000000000001,9.0,-3.702,0.0,0.0799,0.151,0.0,0.0852,0.642,129.97299999999998,215001.0,4.0
Follow You,E.SO,0.0,0.0,0.0,0.0,0.0,1nfm4v6IxyOKOfGjvWVUj2,0.863,0.513,1.0,-8.877,1.0,0.063,0.0701,2.84e-05,0.0909,0.669,140.94,167649.0,4.0
S' Ehasa,Stelios Rokkos,0.0,0.0,0.0,0.0,0.0,7pVYJEpHSdY8FCqaiyT8Fn,0.526,0.706,6.0,-6.507999999999999,0.0,0.0515,0.27699999999999997,0.0,0.14400000000000002,0.36,103.005,253027.0,4.0
Linaje,YSY A,0.0,0.0,0.0,0.0,0.0,4ORf8PPjeY3YYjVDDYn9ke,0.664,0.778,2.0,-6.7,1.0,0.134,0.0827,0.0,0.319,0.41700000000000004,131.977,166356.0,4.0
ball w/o you,21 Savage,0.0,0.0,0.0,0.0,0.0,50a8bKqlwDEqeiEknrzkTO,0.892,0.633,8.0,-7.471,1.0,0.0902,0.0467,0.00018899999999999999,0.139,0.45899999999999996,137.994,195047.0,4.0
"Statesboro Blues - Live At Fillmore East, March 13, 1971",Allman Brothers Band,0.0,0.0,0.0,0.0,0.0,5Y1tVPqozmBKYdbgEcJ5V9,0.44,0.614,2.0,-8.887,1.0,0.0346,0.193,0.00507,0.9209999999999999,0.635,124.19200000000001,259533.0,4.0
Muscle Step - Beatman and Ludmilla Remix,"Beatman', 'Hanuman Tribe', 'Ludmilla",0.0,0.0,0.0,0.0,0.0,09swz6FtYlwv6xYgEXMfZq,0.648,0.96,1.0,-3.045,1.0,0.07200000000000001,0.000393,0.364,0.0539,0.581,136.017,378062.0,4.0
2000 Light Years Away,Dookiefied,0.0,0.0,0.0,0.0,0.0,4hmkWDmlhxQT2Sou7ZxvIN,0.546,0.958,5.0,-2.165,0.0,0.0459,0.000612,3.37e-06,0.166,0.7020000000000001,91.016,152967.0,4.0
Ella Ella,"Don Omar', 'Zion', 'Lennox",0.0,0.0,0.0,0.0,0.0,7AObnx2EzL6FeYjmdjPCoA,0.821,0.667,0.0,-5.845,0.0,0.124,0.188,0.0,0.0647,0.688,96.415,202600.0,4.0
Kisah Kasih Di Sekolah,Pasto,0.0,0.0,0.0,0.0,0.0,4ub25OvAjZQeaaIJwh1qyf,0.684,0.413,8.0,-8.929,1.0,0.0532,0.18,0.000463,0.0976,0.337,76.041,250320.0,4.0
Washington on Your Side,"Leslie Odom Jr.', 'Daveed Diggs', 'Okieriete Onaodowan', 'Original Broadway Cast of Hamilton",0.0,0.0,0.0,0.0,0.0,1WHNqqRWhJVZIdCScFKtl5,0.884,0.521,10.0,-10.216000000000001,1.0,0.348,0.165,0.0,0.0756,0.425,134.05100000000002,181478.0,4.0
Adios,"""L'Algérino"", 'Soolking",0.0,0.0,0.0,0.0,0.0,5SUDrRmsOCBVIJn6c9txpk,0.8170000000000001,0.83,11.0,-3.515,0.0,0.0753,0.327,0.0,0.0874,0.452,104.93,212268.0,4.0
בין האש ובין המים,עידן עמדי,0.0,0.0,0.0,0.0,0.0,3S7X7bmY9Swhu9WHuTXkFM,0.595,0.593,6.0,-10.783,0.0,0.0323,0.311,0.0,0.9390000000000001,0.598,105.012,150720.0,3.0
Whine & Kotch,"J Capri', 'Charly Black",0.0,0.0,0.0,0.0,0.0,5o5yQsdZblzaqzgBFDVJTv,0.6990000000000001,0.675,9.0,-5.382999999999999,1.0,0.387,0.0654,0.0,0.14300000000000002,0.442,105.15100000000001,217200.0,4.0
מי שטוב לו ושמח,Guli Darzi Cole,0.0,0.0,0.0,0.0,0.0,55JRqPZAmIx6vi4QjjXEN2,0.737,0.305,11.0,-8.629,1.0,0.0418,0.687,0.0,0.16699999999999998,0.951,135.981,97680.0,4.0
Solo Me Faltas Tu,El Tambor De La Tribu,0.0,0.0,0.0,0.0,0.0,0zLob9Zv67m5vyDo9ruhbW,0.75,0.857,9.0,-4.2330000000000005,1.0,0.0396,0.264,1.92e-06,0.166,0.975,143.92,208431.0,4.0
DEL Negociante,Los Plebes del Rancho de Ariel Camacho,0.0,0.0,0.0,0.0,0.0,0OzfCNTKtjTuHqTu4W835G,0.695,0.7190000000000001,7.0,-3.2769999999999997,0.0,0.0287,0.16,0.0,0.0998,0.7559999999999999,104.84700000000001,208373.0,3.0
New Years Day - Original Mix,"Trasko', 'Robert Fulton",0.0,0.0,0.0,0.0,0.0,0PevpzjRcft7UPgkKv6Iyo,0.675,0.9179999999999999,4.0,-3.304,0.0,0.0457,0.10099999999999999,0.9109999999999999,0.105,0.129,128.003,343125.0,4.0
Kaijiņa,"Viegli', 'Kārlis Kazāks",0.0,0.0,0.0,0.0,0.0,0tGFLtn4fa3UcreiOZnLt2,0.158,0.38,2.0,-8.65,1.0,0.0309,0.344,0.00155,0.14,0.265,84.887,178307.0,3.0
Alla ska sova för nu är det natt,My & Mats,0.0,0.0,0.0,0.0,0.0,4HIOihXptjqRC0VESAZZUB,0.479,0.0579,10.0,-19.462,1.0,0.0395,0.9229999999999999,1.24e-06,0.237,0.316,134.6,153533.0,4.0
Ti li,Alisia,0.0,0.0,0.0,0.0,0.0,6TpBXnS7jFwSiOHIJPE4Wm,0.735,0.919,6.0,-3.281,0.0,0.0393,0.0159,3.3e-06,0.35,0.8340000000000001,94.98899999999999,201238.0,4.0
Tak Terbaca,Juicy Luicy,0.0,0.0,0.0,0.0,0.0,3Zo3daLfpwdTzdIW6gBER1,0.496,0.254,8.0,-9.252,1.0,0.0291,0.695,0.0,0.11800000000000001,0.466,171.82299999999998,207836.0,4.0
Sisu Et Yerushalayim,The Jerusalem Choir,0.0,0.0,0.0,0.0,0.0,3yHKlvctvDbFKDPwXQzruD,0.732,0.603,0.0,-16.311,0.0,0.0357,0.0629,0.0,0.32299999999999995,0.973,132.75799999999998,170867.0,4.0
Textural Surveillance,3Phazegenerator,0.0,0.0,0.0,0.0,0.0,2ZBCoXboc6BOLgeumX7xXO,0.39899999999999997,0.611,11.0,-7.545,0.0,0.0807,2.37e-05,0.9359999999999999,0.261,0.317,127.98700000000001,486563.0,4.0
Tauro Bebé,J Louis,0.0,0.0,0.0,0.0,0.0,2s57rZtTWH0fpOROaRElIQ,0.6920000000000001,0.9109999999999999,7.0,-5.087,0.0,0.192,0.27899999999999997,0.0,0.495,0.648,144.969,195422.0,4.0
Water Sounds,White Noise Therapy,0.0,0.0,0.0,0.0,0.0,2Cr0SubihJbG7FX04LRVzF,0.223,0.988,1.0,-17.913,1.0,0.0742,0.151,0.0005200000000000001,0.847,0.0146,74.459,60389.0,1.0
Drowning,Chris Young,0.0,0.0,0.0,0.0,0.0,59JBsvbxoibwgWLVE61acB,0.43799999999999994,0.6609999999999999,5.0,-5.189,1.0,0.0359,0.21100000000000002,0.0,0.0865,0.319,75.98899999999999,189823.0,4.0
Wonder Of This Planet - Breakdown Mix,Etasonic,0.0,0.0,0.0,0.0,0.0,6dkBsJTWxr00UUNEeKlf4Z,0.11900000000000001,0.452,0.0,-11.049000000000001,1.0,0.033,0.0708,0.442,0.5,0.17600000000000002,94.82600000000001,98057.0,3.0
1000 Träume weit (Tornero),Anna-Maria Zimmermann,0.0,0.0,0.0,0.0,0.0,1fE2zhbqWBo0DgAJmHEVx2,0.684,0.966,11.0,-2.69,1.0,0.0303,0.342,0.147,0.0446,0.899,120.012,253347.0,4.0
Knight Rider,Evil Jokes,0.0,0.0,0.0,0.0,0.0,3kFpRJppzDbXUNTCfnf8UZ,0.841,0.6559999999999999,9.0,-6.3229999999999995,1.0,0.198,0.00782,0.009859999999999999,0.0594,0.561,128.04399999999998,388125.0,4.0
Sweet Dream,"Matt Fax', 'Dezza",0.0,0.0,0.0,0.0,0.0,7aRR7uAGbqhTS7N8dUOK9j,0.503,0.685,10.0,-8.645,1.0,0.0496,0.0321,0.007559999999999999,0.36200000000000004,0.222,125.96700000000001,238315.0,4.0
Party In The U.S.A.,Miley Cyrus,0.0,0.0,0.0,0.0,0.0,3knGFZojfItBAEEEdLpt0a,0.66,0.701,10.0,-4.649,0.0,0.0405,0.00112,0.00016,0.0871,0.436,96.00200000000001,202733.0,4.0
Fuego Lento,Drake Bell,0.0,0.0,0.0,0.0,0.0,0tO52JrDF0irlfh2c7DdVu,0.6890000000000001,0.7120000000000001,10.0,-4.61,1.0,0.0718,0.312,0.0,0.0953,0.664,169.918,189230.0,4.0
No Necesito,Ñejo & Dalmata,0.0,0.0,0.0,0.0,0.0,75wlqiEzb6V0PbWyU66Va8,0.773,0.632,9.0,-5.621,0.0,0.0689,0.265,0.0898,0.0868,0.97,92.00200000000001,210034.0,4.0
молодая красивая дрянь,алёна швец.,0.0,0.0,0.0,0.0,0.0,2O1KiTpzTrQ1AEY1LHvIku,0.7909999999999999,0.755,10.0,-6.843,0.0,0.0439,0.147,1.08e-06,0.157,0.7090000000000001,118.02,107796.0,4.0
Atomic (Mix Cut) - Original Mix,Ben Gold,0.0,0.0,0.0,0.0,0.0,6gj3R41QKlEZWmx5LP6GJc,0.395,0.991,6.0,-6.441,1.0,0.045,7.28e-05,0.9329999999999999,0.354,0.8340000000000001,134.006,71640.0,4.0
Here With Me,Elina,0.0,0.0,0.0,0.0,0.0,02VOS5QRFc6i1XQVROAeDi,0.433,0.267,7.0,-10.419,1.0,0.0469,0.6809999999999999,0.0,0.0811,0.255,93.072,196365.0,4.0
My Home,GOT7,0.0,0.0,0.0,0.0,0.0,0M0hPIskg4OVC11rkp4Xnp,0.435,0.884,9.0,-1.591,0.0,0.285,0.382,0.0,0.375,0.898,89.92399999999999,207320.0,4.0
Pobre y Triste,"Dayanara', 'John Grace",0.0,0.0,0.0,0.0,0.0,57CaQZuyGrpMIGVf80ad4O,0.878,0.9129999999999999,8.0,-3.52,1.0,0.0591,0.124,0.0,0.0956,0.812,100.027,176013.0,4.0
Mi Gente (feat. Beyoncé),"J Balvin', 'Willy William', 'Beyoncé",0.0,0.0,0.0,0.0,0.0,1DoK3CdipMjplLk5LXUdcp,0.759,0.716,11.0,-6.36,0.0,0.0818,0.0223,0.0,0.231,0.469,105.021,209733.0,4.0
Oh My,"Nines', 'SL', 'Yung Fume', 'Tiggs Da Author",0.0,0.0,0.0,0.0,0.0,4FT4AcXazqJZEASIVtTQad,0.848,0.511,3.0,-7.412999999999999,0.0,0.122,0.336,0.0,0.0829,0.787,137.064,246507.0,4.0
Say You Like Me,We The Kings,0.0,0.0,0.0,0.0,0.0,4P3szOfvcaRQcERvg7e8CD,0.41200000000000003,0.7440000000000001,9.0,-4.301,1.0,0.0651,0.0265,0.0,0.21,0.342,176.171,210646.0,4.0
My House,Tribo da Periferia,0.0,0.0,0.0,0.0,0.0,1obJRmwOdR30GKsV12H3QR,0.9009999999999999,0.45799999999999996,1.0,-8.537,1.0,0.0657,0.13699999999999998,0.0,0.115,0.8059999999999999,140.035,194142.0,4.0
Not Coming Down (Mix Cut) - Dash Berlin 4AM Remix,"Ferry Corsten', 'Betsie Larkin', 'Dash Berlin",0.0,0.0,0.0,0.0,0.0,2bHVP0sl8KyYbv0luLx2AT,0.585,0.882,2.0,-8.154,1.0,0.159,0.004370000000000001,0.0732,0.3,0.284,131.991,87280.0,4.0
Mi Bendición - En Vivo Estadio Olímpico De República Dominicana/2012,Juan Luis Guerra 4.40,0.0,0.0,0.0,0.0,0.0,3cYXcZJpUZKnw2GwR1APaa,0.6829999999999999,0.733,0.0,-4.819,1.0,0.0703,0.7709999999999999,0.0,0.632,0.327,124.656,216307.0,4.0
Caderas Blancas,Mon Laferte,0.0,0.0,0.0,0.0,0.0,4BMk6XhlXJW7ZgIS8vSBZk,0.652,0.8340000000000001,8.0,-6.072,0.0,0.11199999999999999,0.244,9.25e-06,0.122,0.643,94.999,225400.0,4.0
Sun Comes Up (feat. James Arthur),"Rudimental', 'James Arthur",0.0,0.0,0.0,0.0,0.0,6SUocL0caib4mLHe8ZrZzi,0.619,0.858,10.0,-5.28,1.0,0.0929,0.007909999999999999,0.0,0.17300000000000001,0.23,106.01700000000001,232627.0,4.0
Ptica selica,Boban Rajovic,0.0,0.0,0.0,0.0,0.0,3iPJFHWQAIqz06lGy1SHX4,0.735,0.873,10.0,-2.14,0.0,0.0379,0.37799999999999995,0.0,0.0677,0.892,103.485,228600.0,4.0
Nada Valgo Sin Tu Amor - MTV Unplugged,Juanes,0.0,0.0,0.0,0.0,0.0,1AKE3Z5LNDH1AzMwuxaOW9,0.494,0.713,0.0,-6.984,1.0,0.0441,0.27,0.0,0.943,0.359,145.961,224600.0,4.0
Apollo Road - Radio Edit,"ATB', 'Dash Berlin",0.0,0.0,0.0,0.0,0.0,1bAhrP6QezDHBGj1nDDU4f,0.5760000000000001,0.8859999999999999,8.0,-8.283,0.0,0.0353,0.000293,0.841,0.0588,0.588,132.954,172577.0,4.0
เวลาที่หายไป,1011 - TEN-ELEVEN,0.0,0.0,0.0,0.0,0.0,6ZhUKB3Zuae3LFgXCvDg60,0.6679999999999999,0.436,11.0,-7.04,1.0,0.0315,0.74,0.0,0.0923,0.316,128.135,252027.0,4.0
Mira,PNL,0.0,0.0,0.0,0.0,0.0,3wYcvgrHbz3WjlW0ydXQtI,0.605,0.55,10.0,-8.629,0.0,0.0353,0.501,1.64e-05,0.0977,0.154,94.023,215587.0,4.0
Namosthuthe,Arun Alat,0.0,0.0,0.0,0.0,0.0,6wqd2JUP33zvdQUnu3psZy,0.418,0.29,0.0,-11.429,0.0,0.0351,0.73,2.56e-06,0.135,0.445,144.72899999999998,190413.0,3.0
Hurts Like Heaven,Coldplay,0.0,0.0,0.0,0.0,0.0,6WF4hzdGXvXd1joERSXJjm,0.418,0.773,10.0,-6.187,1.0,0.0305,0.01,0.00418,0.26899999999999996,0.273,89.961,242253.0,4.0
この世界に生まれたわけ,FUNKY MONKEY BABYS,0.0,0.0,0.0,0.0,0.0,3nKYr5dzYye6Imv7ZIbm0u,0.589,0.823,8.0,-3.0269999999999997,1.0,0.0287,0.0625,0.0,0.381,0.596,151.98,355653.0,4.0
Make It Up,Tirzah,0.0,0.0,0.0,0.0,0.0,66aoMO408FA4pLR2xWVH3f,0.9129999999999999,0.35100000000000003,1.0,-12.245999999999999,1.0,0.311,0.674,0.00253,0.0804,0.303,105.01299999999999,230746.0,4.0
No Gray,Jonathan McReynolds,0.0,0.0,0.0,0.0,0.0,40tlw7ZOXCh1U0mvQQxtQO,0.57,0.45899999999999996,3.0,-7.494,1.0,0.11,0.6809999999999999,0.0,0.10800000000000001,0.691,78.803,250078.0,4.0
Paska Kesä,Nost3 & Protro,0.0,0.0,0.0,0.0,0.0,3PzwhHrldnsvsAWUY9gDKL,0.847,0.6679999999999999,0.0,-6.042999999999999,1.0,0.124,0.0271,0.0,0.21600000000000003,0.779,119.96,196413.0,4.0
3 Years to the Day,Song a Day,0.0,0.0,0.0,0.0,0.0,4ZFqtb37CJoGMXcxOIDlMM,0.653,0.21600000000000003,1.0,-13.575999999999999,1.0,0.053,0.841,0.0,0.191,0.514,149.129,239151.0,4.0
Starving,"Hailee Steinfeld', 'Grey', 'Zedd",0.0,0.0,0.0,0.0,0.0,6875MeXyCW0wLyT72Eetmo,0.6679999999999999,0.613,4.0,-4.225,1.0,0.102,0.414,0.0,0.102,0.498,99.852,181933.0,4.0
Atrapasueños,Dostrescinco,0.0,0.0,0.0,0.0,0.0,25ltELqkUTePlbOwcIj2iv,0.59,0.8190000000000001,6.0,-3.602,0.0,0.392,0.0844,0.0,0.132,0.292,90.064,272570.0,4.0
Estrategias De Escape,El Komander,0.0,0.0,0.0,0.0,0.0,58o5ZiVHfAvBmfUyG49Ff0,0.804,0.45,8.0,-12.767999999999999,1.0,0.0888,0.598,1.04e-06,0.11,0.96,122.571,147541.0,3.0
Spor 6,Ukendt Kunstner,0.0,0.0,0.0,0.0,0.0,615MXUmeRbOWVebAEXvWV7,0.746,0.828,1.0,-10.267000000000001,1.0,0.54,0.376,0.0,0.0923,0.18100000000000002,106.126,75027.0,4.0
MR. TAXI (Original Title : Mr. Taxi),"""Girls' Generation""",0.0,0.0,0.0,0.0,0.0,0RSrjnq8YUmhh8TufeyzRy,0.858,0.9279999999999999,10.0,-2.622,0.0,0.0933,0.0286,0.0,0.0714,0.889,122.008,212733.0,4.0
En Kanimalare,Neha Venugopal,0.0,0.0,0.0,0.0,0.0,3pwAgPN2zjRtsUM8dDgZMB,0.541,0.284,7.0,-7.746,1.0,0.0305,0.9209999999999999,8.7e-06,0.109,0.237,116.89,246000.0,3.0
נשאר בחיים - לייב,Tuna,0.0,0.0,0.0,0.0,0.0,0RuoJzpa9q8RB5FGR1vld2,0.389,0.878,7.0,-6.245,1.0,0.27899999999999997,0.11900000000000001,0.0,0.105,0.38799999999999996,146.433,304197.0,4.0
Rosa sky,Cezinando,0.0,0.0,0.0,0.0,0.0,60wybNtwQmLvMo27Deve1A,0.82,0.545,5.0,-6.635,1.0,0.142,0.125,0.0,0.0488,0.961,92.969,142293.0,4.0
Sokaklar,Ceg,0.0,0.0,0.0,0.0,0.0,6D8E3tKqCFvOJkW5mx5kwg,0.8320000000000001,0.389,1.0,-13.189,1.0,0.20199999999999999,0.149,1.65e-06,0.11800000000000001,0.35600000000000004,122.096,161311.0,4.0
Use Seu Ódio Contra o Sistema,Subcut,0.0,0.0,0.0,0.0,0.0,5hxy9czfHFuKxY6yB129Oi,0.133,0.997,11.0,-3.71,1.0,0.16399999999999998,2.97e-05,0.726,0.0283,0.0346,148.895,82053.0,4.0
København,Ulige Numre,0.0,0.0,0.0,0.0,0.0,3rzTvQbF8JDT39Aop8q1O2,0.281,0.633,6.0,-4.132,1.0,0.0372,0.0294,0.000459,0.0967,0.253,116.429,197480.0,4.0
板の上の魔物,Creepy Nuts,0.0,0.0,0.0,0.0,0.0,4vSoV24U3qypGckTq3CNfk,0.5489999999999999,0.956,7.0,-2.8960000000000004,1.0,0.192,0.000443,0.0,0.414,0.838,170.21200000000002,299267.0,4.0
Ella,EmmaKings,0.0,0.0,0.0,0.0,0.0,6heKRrErFkYGrnlgMnPxLL,0.5820000000000001,0.6990000000000001,2.0,-7.15,1.0,0.267,0.158,1.09e-05,0.0836,0.618,173.952,206647.0,4.0
Countdown,Beyoncé,0.0,0.0,0.0,0.0,0.0,3axkNosdVQLZiq1HakuGhc,0.665,0.787,5.0,-5.73,1.0,0.151,0.308,0.0,0.21899999999999997,0.6990000000000001,167.34900000000002,212147.0,4.0
Ekodiesel,"TACONAFIDE', 'Quebonafide', 'Taco Hemingway",0.0,0.0,0.0,0.0,0.0,7tBwkDCvo75xDAoGOQLKeJ,0.812,0.639,2.0,-6.129,1.0,0.17600000000000002,0.159,0.000277,0.114,0.6629999999999999,142.04399999999998,218987.0,4.0
Prófugo,Rochy RD,0.0,0.0,0.0,0.0,0.0,0fKu4oLTNPWHF69pBIxs5W,0.7490000000000001,0.762,1.0,-2.46,1.0,0.311,0.149,1.4499999999999998e-05,0.0897,0.792,96.03200000000001,237494.0,4.0
A Song (Remastered) [2010],Pablo Moses,0.0,0.0,0.0,0.0,0.0,4qnwHiA4MYUMURFpce1rnV,0.759,0.502,6.0,-7.376,1.0,0.125,0.207,0.0681,0.0578,0.722,150.924,266080.0,4.0
Tết: Vietnamese New Year Celebrations,Mysterious World Music,0.0,0.0,0.0,0.0,0.0,13NWA8Q5Jhd2T0oAshsiqb,0.361,0.0929,1.0,-15.0,0.0,0.037000000000000005,0.95,0.797,0.106,0.0989,79.678,202168.0,4.0
U.R,"Yang', 'Cari",0.0,0.0,0.0,0.0,0.0,24ONBvgNmecXsHskCB7k4F,0.644,0.813,5.0,-6.957999999999999,0.0,0.0452,0.039,0.0030399999999999997,0.245,0.0462,132.014,171898.0,4.0
Солдат,"""5'nizza""",0.0,0.0,0.0,0.0,0.0,46s0QoKKdS4B3RISGC5PmX,0.691,0.18100000000000002,5.0,-10.925999999999998,0.0,0.105,0.662,0.0,0.1,0.71,134.605,190041.0,4.0
Баклажан,"Timati', 'Рекорд Оркестр",0.0,0.0,0.0,0.0,0.0,0a5tYItxiHcIy9thtXs0yJ,0.777,0.652,1.0,-5.808,1.0,0.201,0.1,0.0,0.301,0.49700000000000005,104.088,186590.0,4.0
Mis Sentimientos,"Los Ángeles Azules', 'Ximena Sariñana",0.0,0.0,0.0,0.0,0.0,2LyHAsMcpW0Dm17rWYa79p,0.7490000000000001,0.7,0.0,-4.717,0.0,0.0314,0.223,0.000218,0.0716,0.836,92.991,216987.0,4.0
Year of the Child,"Anthony Rosenthal', 'Stephanie J. Block', 'Christian Borle', 'Brandon Uranowitz', 'Tracie Thoms', 'Betsy Wolfe",0.0,0.0,0.0,0.0,0.0,0guOk6nbnaL2owQc8M4h5k,0.5660000000000001,0.603,8.0,-5.252999999999999,1.0,0.156,0.7340000000000001,0.0,0.11199999999999999,0.61,80.308,252573.0,4.0
Stepping Out (feat. David Hinds),"Alborosie', 'David Hinds",0.0,0.0,0.0,0.0,0.0,2Wn6XaoBYlGN1UCqCgKLfU,0.847,0.8290000000000001,10.0,-4.51,0.0,0.0793,0.1,0.0,0.107,0.9640000000000001,76.99600000000001,214747.0,4.0
Dandini dandini dastana,Periler ve Ninniler,0.0,0.0,0.0,0.0,0.0,5v0u6c4pUWEFLKYxMDe8oW,0.747,0.0155,9.0,-33.434,0.0,0.0683,0.907,0.8240000000000001,0.0581,0.0776,84.022,314286.0,4.0
Insane,BTOB,0.0,0.0,0.0,0.0,0.0,2Q05L79NjiiECBDhdUemFO,0.638,0.857,1.0,-4.607,0.0,0.0465,0.0116,0.0,0.192,0.569,129.901,217313.0,4.0
我只想在乎我在乎的,Ann Bai,0.0,0.0,0.0,0.0,0.0,4nX9dPSkZ920da5hsnEKbW,0.777,0.564,1.0,-5.218999999999999,1.0,0.0329,0.435,0.0,0.102,0.41,123.994,265933.0,4.0
"Wonderful Year Introduction - Live at the Wonder Bar, Asbury Park 2018",Connor Bracken and the Mother Leeds Band,0.0,0.0,0.0,0.0,0.0,33LGYjTBMdImgHNvZYWr3H,0.521,0.725,11.0,-13.517999999999999,1.0,0.221,0.7070000000000001,0.00186,0.795,0.5329999999999999,81.163,32832.0,5.0
Nu Vi To,"Ankerstjerne', 'Burhan G",0.0,0.0,0.0,0.0,0.0,4SlPMoYqe88YBQheSwHWRx,0.59,0.758,5.0,-4.886,1.0,0.0378,0.299,0.0,0.078,0.595,89.964,218580.0,4.0
Rakastuin taas,Lauri Tähkä,0.0,0.0,0.0,0.0,0.0,1QMCAM0UKF1RTLopnoS2Xz,0.653,0.705,2.0,-6.138999999999999,1.0,0.0452,0.36,0.0,0.115,0.317,131.936,229173.0,4.0
Spliff,Psycho Rhyme,0.0,0.0,0.0,0.0,0.0,7twLB5yz3mTwSxV5o9e15z,0.634,0.491,6.0,-8.571,0.0,0.209,0.10400000000000001,0.0,0.336,0.243,159.134,217391.0,4.0
Kim Olduğunu Unut,Ceza,0.0,0.0,0.0,0.0,0.0,60xSgpwcHKHBxXqAomTIZF,0.735,0.764,10.0,-4.13,0.0,0.223,0.255,0.0,0.348,0.465,90.07700000000001,243556.0,4.0
De Wielen Van De Bus,Kinderliedjes,0.0,0.0,0.0,0.0,0.0,5BoTQ54FjxJDf2ghEBiWjX,0.7290000000000001,0.21100000000000002,1.0,-8.937000000000001,1.0,0.0961,0.862,0.0,0.0803,0.807,169.99400000000003,101647.0,4.0
Hug,SEVENTEEN,0.0,0.0,0.0,0.0,0.0,5ZQFP6rsYhNaFuQNaoTzgV,0.469,0.233,4.0,-9.381,1.0,0.0442,0.907,0.0,0.10800000000000001,0.39299999999999996,135.308,159111.0,4.0
พลูโตที่รัก,Slot Machine,0.0,0.0,0.0,0.0,0.0,0FIZB8gJgfNdsWlf7rj0vN,0.466,0.609,1.0,-4.692,1.0,0.0262,0.007090000000000001,0.0017399999999999998,0.41,0.196,101.001,263227.0,4.0
The Story Of Us,Taylor Swift,0.0,0.0,0.0,0.0,0.0,3RBluWmSoG2pGA1OePzGJI,0.5429999999999999,0.818,4.0,-3.611,1.0,0.0398,0.0047799999999999995,0.000368,0.0357,0.6829999999999999,139.898,265667.0,4.0
